seed,step,checkpoint_task,num_reference_examples,entropy_mean,entropy_p95,entropy_p10,margin_mean,margin_p95,margin_p10,kl_to_base_mean,kl_to_base_p95,kl_to_base_p10,source_file,checkpoint,entropy_mean_delta_vs_base,entropy_p95_delta_vs_base,margin_mean_delta_vs_base,margin_p95_delta_vs_base,kl_to_base_mean_delta_vs_base,kl_to_base_p95_delta_vs_base
33,0,base,48,0.8944809436798096,2.378711700439453,0.0018280018121004,4.319010257720947,10.36249828338623,0.375,0.0,0.0,0.0,outputs/gemma3_1b_paper_321/stability_seed_33/stability_scores.csv,Base,0.0,0.0,0.0,0.0,0.0,0.0
33,1,task_3,48,1.2246261835098269,2.7131187915802,0.0828915908932685,2.921875,6.706249713897705,0.356249988079071,0.7413723468780518,5.991553783416748,0.0060475948266685,outputs/gemma3_1b_paper_321/stability_seed_33/stability_scores.csv,After task_3,0.3301452398300173,0.33440709114074707,-1.3971352577209473,-3.6562485694885254,0.7413723468780518,5.991553783416748
33,2,task_2,48,1.4574085474014282,4.291646480560303,0.1303759664297104,2.1263020038604736,6.453124046325684,0.1875,0.9324012398719788,4.811957359313965,0.019431097432971,outputs/gemma3_1b_paper_321/stability_seed_33/stability_scores.csv,After task_2,0.5629276037216187,1.9129347801208496,-2.1927082538604736,-3.909374237060547,0.9324012398719788,4.811957359313965
33,3,task_1,48,1.4763035774230957,4.016317844390869,0.1213823407888412,1.8958333730697632,6.706249713897705,0.125,1.6118940114974976,6.634611129760742,0.0171786528080701,outputs/gemma3_1b_paper_321/stability_seed_33/stability_scores.csv,After task_1,0.5818226337432861,1.637606143951416,-2.423176884651184,-3.6562485694885254,1.6118940114974976,6.634611129760742
42,0,base,48,0.8944809436798096,2.378711700439453,0.0018280018121004,4.319010257720947,10.36249828338623,0.375,0.0,0.0,0.0,outputs/gemma3_1b_paper_321/stability_seed_42/stability_scores.csv,Base,0.0,0.0,0.0,0.0,0.0,0.0
42,1,task_3,48,1.3061096668243408,3.6424965858459473,0.1063105389475822,2.7877604961395264,6.665624618530273,0.2500000298023224,0.7027714848518372,5.506840229034424,0.0072191054932773,outputs/gemma3_1b_paper_321/stability_seed_42/stability_scores.csv,After task_3,0.41162872314453125,1.2637848854064941,-1.531249761581421,-3.696873664855957,0.7027714848518372,5.506840229034424
42,2,task_2,48,1.6495336294174194,4.951230525970459,0.2288851588964462,1.8684896230697632,6.640624046325684,0.1875,1.2144087553024292,6.657067775726318,0.0299905501306056,outputs/gemma3_1b_paper_321/stability_seed_42/stability_scores.csv,After task_2,0.7550526857376099,2.572518825531006,-2.450520634651184,-3.721874237060547,1.2144087553024292,6.657067775726318
42,3,task_1,48,1.6968549489974976,4.455659866333008,0.2424682378768921,1.6419271230697632,6.518749713897705,0.125,1.7005432844161987,6.70437479019165,0.0409229360520839,outputs/gemma3_1b_paper_321/stability_seed_42/stability_scores.csv,After task_1,0.802374005317688,2.0769481658935547,-2.677083134651184,-3.8437485694885254,1.7005432844161987,6.70437479019165
123,0,base,48,0.8944809436798096,2.378711700439453,0.0018280018121004,4.319010257720947,10.36249828338623,0.375,0.0,0.0,0.0,outputs/gemma3_1b_paper_321/stability_seed_123/stability_scores.csv,Base,0.0,0.0,0.0,0.0,0.0,0.0
123,1,task_3,48,1.2460752725601196,3.033038377761841,0.1061823740601539,2.7916667461395264,6.603124618530273,0.2562500536441803,0.663981556892395,5.064511299133301,0.0091611426323652,outputs/gemma3_1b_paper_321/stability_seed_123/stability_scores.csv,After task_3,0.35159432888031006,0.6543266773223877,-1.527343511581421,-3.759373664855957,0.663981556892395,5.064511299133301
123,2,task_2,48,1.4291852712631226,4.146398067474365,0.1795838624238968,2.078125,6.621874809265137,0.125,0.9275479316711426,5.143756866455078,0.0221002977341413,outputs/gemma3_1b_paper_321/stability_seed_123/stability_scores.csv,After task_2,0.534704327583313,1.767686367034912,-2.2408852577209473,-3.7406234741210938,0.9275479316711426,5.143756866455078
123,3,task_1,48,1.476014256477356,3.757411479949951,0.1573137193918228,1.9778646230697632,6.728124618530273,0.2499999850988388,1.6995701789855957,7.163272380828857,0.0199220906943082,outputs/gemma3_1b_paper_321/stability_seed_123/stability_scores.csv,After task_1,0.5815333127975464,1.378699779510498,-2.341145634651184,-3.634373664855957,1.6995701789855957,7.163272380828857
