seed,step,checkpoint_task,num_reference_examples,entropy_mean,entropy_p95,entropy_p10,margin_mean,margin_p95,margin_p10,kl_to_base_mean,kl_to_base_p95,kl_to_base_p10,source_file,checkpoint,entropy_mean_delta_vs_base,entropy_p95_delta_vs_base,margin_mean_delta_vs_base,margin_p95_delta_vs_base,kl_to_base_mean_delta_vs_base,kl_to_base_p95_delta_vs_base
33,0,base,48,1.587157130241394,2.1030704975128174,0.5981124639511108,1.3046875,2.581249713897705,0.25,0.0,0.0,0.0,outputs/llama32_1b_paper/stability_seed_33/stability_scores.csv,Base,0.0,0.0,0.0,0.0,0.0,0.0
33,1,task_1,48,0.888944685459137,1.0914403200149536,0.536119818687439,0.7890625,2.831249713897705,0.1249999850988388,0.4616328477859497,0.8664222955703735,0.0152041241526603,outputs/llama32_1b_paper/stability_seed_33/stability_scores.csv,After task_1,-0.6982124447822571,-1.0116301774978638,-0.515625,0.25,0.4616328477859497,0.8664222955703735
33,2,task_2,48,0.7219822406768799,1.1082881689071655,0.1731790155172348,1.3854166269302368,4.243749141693115,0.125,0.6346237659454346,1.0591474771499634,0.0657118260860443,outputs/llama32_1b_paper/stability_seed_33/stability_scores.csv,After task_2,-0.8651748895645142,-0.9947823286056519,0.08072912693023682,1.6624994277954102,0.6346237659454346,1.0591474771499634
33,3,task_3,48,1.217056393623352,3.6535933017730713,0.3843441009521484,1.28125,3.4437479972839355,0.0875000357627868,3.676701307296753,17.0666561126709,0.4796791076660156,outputs/llama32_1b_paper/stability_seed_33/stability_scores.csv,After task_3,-0.370100736618042,1.550522804260254,-0.0234375,0.8624982833862305,3.676701307296753,17.0666561126709
42,0,base,48,1.587157130241394,2.1030704975128174,0.5981124639511108,1.3046875,2.581249713897705,0.25,0.0,0.0,0.0,outputs/llama32_1b_paper/stability_seed_42/stability_scores.csv,Base,0.0,0.0,0.0,0.0,0.0,0.0
42,1,task_1,48,0.8806880116462708,1.0806787014007568,0.5896133780479431,0.9791666865348816,2.78749942779541,0.2125000357627868,0.5375194549560547,0.976005494594574,0.0154707748442888,outputs/llama32_1b_paper/stability_seed_42/stability_scores.csv,After task_1,-0.7064691185951233,-1.0223917961120605,-0.3255208134651184,0.20624971389770508,0.5375194549560547,0.976005494594574
42,2,task_2,48,0.6817397475242615,1.0974470376968384,0.2537708282470703,1.5859375,3.456249713897705,0.2125000059604644,0.6663677096366882,1.2025035619735718,0.0828791484236717,outputs/llama32_1b_paper/stability_seed_42/stability_scores.csv,After task_2,-0.9054173827171326,-1.005623459815979,0.28125,0.875,0.6663677096366882,1.2025035619735718
42,3,task_3,48,1.1192716360092163,3.2509145736694336,0.2908027470111847,1.5807291269302368,3.69999885559082,0.25,3.921015977859497,17.41414451599121,0.449163943529129,outputs/llama32_1b_paper/stability_seed_42/stability_scores.csv,After task_3,-0.46788549423217773,1.1478440761566162,0.2760416269302368,1.1187491416931148,3.921015977859497,17.41414451599121
123,0,base,48,1.587157130241394,2.1030704975128174,0.5981124639511108,1.3046875,2.581249713897705,0.25,0.0,0.0,0.0,outputs/llama32_1b_paper/stability_seed_123/stability_scores.csv,Base,0.0,0.0,0.0,0.0,0.0,0.0
123,1,task_1,48,0.9042332768440248,1.039381980895996,0.5706984400749207,0.9114583134651184,2.875,0.25,0.46891650557518,0.9130343794822692,0.0132708819583058,outputs/llama32_1b_paper/stability_seed_123/stability_scores.csv,After task_1,-0.6829238533973693,-1.0636885166168213,-0.3932291865348816,0.2937502861022949,0.46891650557518,0.9130343794822692
123,2,task_2,48,0.6294705271720886,1.0679148435592651,0.1291900426149368,1.7135416269302368,4.53749942779541,0.125,0.6869840025901794,1.218511700630188,0.0707004442811012,outputs/llama32_1b_paper/stability_seed_123/stability_scores.csv,After task_2,-0.9576866030693054,-1.0351556539535522,0.4088541269302368,1.956249713897705,0.6869840025901794,1.218511700630188
123,3,task_3,48,1.1253750324249268,3.648180246353149,0.2536603510379791,1.4791666269302368,3.693747997283936,0.25,3.804203748703003,17.021146774291992,0.4590970873832702,outputs/llama32_1b_paper/stability_seed_123/stability_scores.csv,After task_3,-0.4617820978164673,1.5451097488403316,0.17447912693023682,1.112498283386231,3.804203748703003,17.021146774291992
